EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,steps,train_loss
"{'precision': 0.574468085106383, 'recall': 0.5, 'f1-score': 0.5346534653465347, 'support': 54}","{'precision': 0.8602941176470589, 'recall': 0.8731343283582089, 'f1-score': 0.8666666666666667, 'support': 134}","{'precision': 0.8859060402684564, 'recall': 0.8761061946902655, 'f1-score': 0.8809788654060067, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8571428571428571, 'recall': 0.8035714285714286, 'f1-score': 0.8294930875576038, 'support': 672}","{'precision': 0.5801670607554745, 'recall': 0.5623101307621186, 'f1-score': 0.570574749354802, 'support': 672}","{'precision': 0.8135866347645727, 'recall': 0.8035714285714286, 'f1-score': 0.8083438506332756, 'support': 672}",0.041086748242378235,1860,0.016780460253357887
"{'precision': 0.5681818181818182, 'recall': 0.46296296296296297, 'f1-score': 0.5102040816326532, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.9010152284263959, 'recall': 0.7853982300884956, 'f1-score': 0.839243498817967, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8547008547008547, 'recall': 0.7440476190476191, 'f1-score': 0.7955449482895783, 'support': 672}","{'precision': 0.5713808943051149, 'recall': 0.53597089527779, 'f1-score': 0.550885026785253, 'support': 672}","{'precision': 0.8144768698401637, 'recall': 0.7440476190476191, 'f1-score': 0.7757998220988048, 'support': 672}",0.016302738338708878,1953,0.01890590600669384
"{'precision': 0.5689655172413793, 'recall': 0.6111111111111112, 'f1-score': 0.5892857142857143, 'support': 54}","{'precision': 0.7987012987012987, 'recall': 0.917910447761194, 'f1-score': 0.8541666666666667, 'support': 134}","{'precision': 0.8907766990291263, 'recall': 0.8119469026548672, 'f1-score': 0.8495370370370371, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8381410256410257, 'recall': 0.7782738095238095, 'f1-score': 0.8070987654320987, 'support': 672}","{'precision': 0.5646108787429511, 'recall': 0.585242115381793, 'f1-score': 0.5732473544973545, 'support': 672}","{'precision': 0.8041386605925201, 'recall': 0.7782738095238095, 'f1-score': 0.7890930098891409, 'support': 672}",0.014594826847314835,2046,0.01865234412252903
"{'precision': 0.6153846153846154, 'recall': 0.5925925925925926, 'f1-score': 0.6037735849056604, 'support': 54}","{'precision': 0.841726618705036, 'recall': 0.8731343283582089, 'f1-score': 0.8571428571428571, 'support': 134}","{'precision': 0.9066339066339066, 'recall': 0.8163716814159292, 'f1-score': 0.8591385331781141, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8662207357859532, 'recall': 0.7708333333333334, 'f1-score': 0.815748031496063, 'support': 672}","{'precision': 0.5909362851808895, 'recall': 0.5705246505916827, 'f1-score': 0.5800137438066579, 'support': 672}","{'precision': 0.8271140802615623, 'recall': 0.7708333333333334, 'f1-score': 0.7973088295216607, 'support': 672}",0.06573549658060074,2139,0.0073165977373719215
"{'precision': 0.5957446808510638, 'recall': 0.5185185185185185, 'f1-score': 0.5544554455445543, 'support': 54}","{'precision': 0.8344827586206897, 'recall': 0.9029850746268657, 'f1-score': 0.8673835125448028, 'support': 134}","{'precision': 0.9152119700748129, 'recall': 0.8119469026548672, 'f1-score': 0.8604923798358732, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8701517706576728, 'recall': 0.7678571428571429, 'f1-score': 0.815810276679842, 'support': 672}","{'precision': 0.5863598523866416, 'recall': 0.5583626239500629, 'f1-score': 0.5705828344813075, 'support': 672}","{'precision': 0.8298611799031923, 'recall': 0.7678571428571429, 'f1-score': 0.7962984232533098, 'support': 672}",0.028163036331534386,2232,0.007212560158222914
"{'precision': 0.5961538461538461, 'recall': 0.5740740740740741, 'f1-score': 0.5849056603773585, 'support': 54}","{'precision': 0.8275862068965517, 'recall': 0.8955223880597015, 'f1-score': 0.8602150537634409, 'support': 134}","{'precision': 0.9099756690997567, 'recall': 0.827433628318584, 'f1-score': 0.8667439165701043, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8634868421052632, 'recall': 0.78125, 'f1-score': 0.8203124999999999, 'support': 672}","{'precision': 0.5834289305375386, 'recall': 0.5742575226130899, 'f1-score': 0.577966157677726, 'support': 672}","{'precision': 0.8249968182284758, 'recall': 0.78125, 'f1-score': 0.8015207933844726, 'support': 672}",0.010489827021956444,2325,0.01333040650933981
"{'precision': 0.625, 'recall': 0.6481481481481481, 'f1-score': 0.6363636363636364, 'support': 54}","{'precision': 0.8169014084507042, 'recall': 0.8656716417910447, 'f1-score': 0.8405797101449274, 'support': 134}","{'precision': 0.9016393442622951, 'recall': 0.8517699115044248, 'f1-score': 0.8759954493742891, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8576, 'recall': 0.7976190476190477, 'f1-score': 0.8265227447956824, 'support': 672}","{'precision': 0.5858851881782499, 'recall': 0.5913974253609044, 'f1-score': 0.5882346989707132, 'support': 672}","{'precision': 0.8195770421710593, 'recall': 0.7976190476190477, 'f1-score': 0.8079631854765407, 'support': 672}",0.03615385293960571,2418,0.006623218301683664
"{'precision': 0.6140350877192983, 'recall': 0.6481481481481481, 'f1-score': 0.6306306306306307, 'support': 54}","{'precision': 0.8137931034482758, 'recall': 0.8805970149253731, 'f1-score': 0.8458781362007167, 'support': 134}","{'precision': 0.9004629629629629, 'recall': 0.8606194690265486, 'f1-score': 0.8800904977375564, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8548895899053628, 'recall': 0.8065476190476191, 'f1-score': 0.8300153139356815, 'support': 672}","{'precision': 0.5820727885326342, 'recall': 0.5973411580250174, 'f1-score': 0.589149816142226, 'support': 672}","{'precision': 0.8172848658603724, 'recall': 0.8065476190476191, 'f1-score': 0.8113134364320322, 'support': 672}",0.050333812832832336,2511,0.006821334362030029
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8275862068965517, 'recall': 0.8955223880597015, 'f1-score': 0.8602150537634409, 'support': 134}","{'precision': 0.8779904306220095, 'recall': 0.8119469026548672, 'f1-score': 0.8436781609195403, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.837620578778135, 'recall': 0.7752976190476191, 'f1-score': 0.8052550231839257, 'support': 672}","{'precision': 0.5704619559898099, 'recall': 0.5842747300860496, 'f1-score': 0.5764157815468516, 'support': 672}","{'precision': 0.8018852238587542, 'recall': 0.7752976190476191, 'f1-score': 0.7873614898231729, 'support': 672}",0.032739441841840744,2604,0.005837998352944851
"{'precision': 0.6296296296296297, 'recall': 0.6296296296296297, 'f1-score': 0.6296296296296297, 'support': 54}","{'precision': 0.7770700636942676, 'recall': 0.9104477611940298, 'f1-score': 0.838487972508591, 'support': 134}","{'precision': 0.9088319088319088, 'recall': 0.7057522123893806, 'f1-score': 0.7945205479452057, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8451957295373665, 'recall': 0.7068452380952381, 'f1-score': 0.7698541329011346, 'support': 672}","{'precision': 0.5788829005389515, 'recall': 0.56145740080326, 'f1-score': 0.5656595375208565, 'support': 672}","{'precision': 0.8168443620938313, 'recall': 0.7068452380952381, 'f1-score': 0.7522033868859883, 'support': 672}",0.01953752711415291,2697,0.0055177174508571625
"{'precision': 0.6170212765957447, 'recall': 0.5370370370370371, 'f1-score': 0.5742574257425743, 'support': 54}","{'precision': 0.8805970149253731, 'recall': 0.8805970149253731, 'f1-score': 0.8805970149253731, 'support': 134}","{'precision': 0.8926701570680629, 'recall': 0.754424778761062, 'f1-score': 0.8177458033573141, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.866785079928952, 'recall': 0.7261904761904762, 'f1-score': 0.7902834008097165, 'support': 672}","{'precision': 0.5975721121472952, 'recall': 0.543014707680868, 'f1-score': 0.5681500610063154, 'support': 672}","{'precision': 0.8256042558496052, 'recall': 0.7261904761904762, 'f1-score': 0.7717723275410788, 'support': 672}",0.03863561153411865,2790,0.0034520423505455256
"{'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 54}","{'precision': 0.8582089552238806, 'recall': 0.8582089552238806, 'f1-score': 0.8582089552238806, 'support': 134}","{'precision': 0.9042056074766355, 'recall': 0.8561946902654868, 'f1-score': 0.8795454545454546, 'support': 452}","{'precision': 0.43333333333333335, 'recall': 0.40625, 'f1-score': 0.41935483870967744, 'support': 32}","{'precision': 0.8412213740458016, 'recall': 0.8199404761904762, 'f1-score': 0.8304446119065562, 'support': 672}","{'precision': 0.6917941168656052, 'recall': 0.6968300780390085, 'f1-score': 0.693123465965907, 'support': 672}","{'precision': 0.8458701549155488, 'recall': 0.8199404761904762, 'f1-score': 0.832149805839322, 'support': 672}",0.012601969763636589,2883,0.008419932797551155
"{'precision': 0.578125, 'recall': 0.6851851851851852, 'f1-score': 0.6271186440677967, 'support': 54}","{'precision': 0.8333333333333334, 'recall': 0.8955223880597015, 'f1-score': 0.8633093525179857, 'support': 134}","{'precision': 0.8891566265060241, 'recall': 0.8163716814159292, 'f1-score': 0.8512110726643598, 'support': 452}","{'precision': 0.7777777777777778, 'recall': 0.875, 'f1-score': 0.823529411764706, 'support': 32}","{'precision': 0.8406676783004552, 'recall': 0.8244047619047619, 'f1-score': 0.8324567993989481, 'support': 672}","{'precision': 0.7695981844042838, 'recall': 0.8180198136652039, 'f1-score': 0.7912921202537121, 'support': 672}","{'precision': 0.8477278284766049, 'recall': 0.8244047619047619, 'f1-score': 0.8342979256515364, 'support': 672}",0.012710317969322205,2976,0.0103578120470047
"{'precision': 0.6470588235294118, 'recall': 0.6111111111111112, 'f1-score': 0.6285714285714287, 'support': 54}","{'precision': 0.8263888888888888, 'recall': 0.8880597014925373, 'f1-score': 0.8561151079136691, 'support': 134}","{'precision': 0.8929440389294404, 'recall': 0.8119469026548672, 'f1-score': 0.850521436848204, 'support': 452}","{'precision': 0.8695652173913043, 'recall': 0.625, 'f1-score': 0.7272727272727273, 'support': 32}","{'precision': 0.8569157392686805, 'recall': 0.8020833333333334, 'f1-score': 0.8285933897002307, 'support': 672}","{'precision': 0.8089892421847613, 'recall': 0.734029428814629, 'f1-score': 0.7656201751515073, 'support': 672}","{'precision': 0.8588007144856074, 'recall': 0.8020833333333334, 'f1-score': 0.827932586802685, 'support': 672}",0.01545295026153326,3069,0.005343661643564701
"{'precision': 0.5633802816901409, 'recall': 0.7407407407407407, 'f1-score': 0.64, 'support': 54}","{'precision': 0.825503355704698, 'recall': 0.917910447761194, 'f1-score': 0.8692579505300354, 'support': 134}","{'precision': 0.882903981264637, 'recall': 0.834070796460177, 'f1-score': 0.8577929465301479, 'support': 452}","{'precision': 0.8947368421052632, 'recall': 0.53125, 'f1-score': 0.6666666666666666, 'support': 32}","{'precision': 0.8363363363363363, 'recall': 0.8288690476190477, 'f1-score': 0.8325859491778774, 'support': 672}","{'precision': 0.7916311151911848, 'recall': 0.755992996240528, 'f1-score': 0.7584293909317125, 'support': 672}","{'precision': 0.8463454811825618, 'recall': 0.8288690476190477, 'f1-score': 0.833476652583311, 'support': 672}",0.010495457798242569,3162,0.00426358450204134
"{'precision': 0.62, 'recall': 0.5740740740740741, 'f1-score': 0.5961538461538461, 'support': 54}","{'precision': 0.8623188405797102, 'recall': 0.8880597014925373, 'f1-score': 0.8750000000000001, 'support': 134}","{'precision': 0.9159663865546218, 'recall': 0.7234513274336283, 'f1-score': 0.8084054388133497, 'support': 452}","{'precision': 0.78125, 'recall': 0.78125, 'f1-score': 0.78125, 'support': 32}","{'precision': 0.8700173310225303, 'recall': 0.7470238095238095, 'f1-score': 0.8038430744595676, 'support': 672}","{'precision': 0.794883806783583, 'recall': 0.74170877575006, 'f1-score': 0.765202321241799, 'support': 672}","{'precision': 0.8750707311910272, 'recall': 0.7470238095238095, 'f1-score': 0.803335663743961, 'support': 672}",0.029755260795354843,3255,0.002724686171859503
"{'precision': 0.6078431372549019, 'recall': 0.5740740740740741, 'f1-score': 0.5904761904761905, 'support': 54}","{'precision': 0.8642857142857143, 'recall': 0.9029850746268657, 'f1-score': 0.8832116788321168, 'support': 134}","{'precision': 0.9010152284263959, 'recall': 0.7853982300884956, 'f1-score': 0.839243498817967, 'support': 452}","{'precision': 0.7631578947368421, 'recall': 0.90625, 'f1-score': 0.8285714285714286, 'support': 32}","{'precision': 0.8603531300160514, 'recall': 0.7976190476190477, 'f1-score': 0.8277992277992279, 'support': 672}","{'precision': 0.7840754936759636, 'recall': 0.7921768446973588, 'f1-score': 0.7853756991744257, 'support': 672}","{'precision': 0.8635680818547029, 'recall': 0.7976190476190477, 'f1-score': 0.8275125393292034, 'support': 672}",0.02222323976457119,3348,0.0025139355566352606
