ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8448717948717949, 'recall': 0.8075980392156863, 'f1-score': 0.825814536340852, 'support': 816}","{'precision': 0.6867469879518072, 'recall': 0.4789915966386555, 'f1-score': 0.5643564356435644, 'support': 119}","{'precision': 0.8587464920486436, 'recall': 0.8759541984732825, 'f1-score': 0.8672649976381672, 'support': 1048}","{'precision': 0.8457556935817805, 'recall': 0.8240040342914775, 'f1-score': 0.8347381864623243, 'support': 1983}","{'precision': 0.7967884249574153, 'recall': 0.7208479447758748, 'f1-score': 0.7524786565408612, 'support': 1983}","{'precision': 0.8427153806599235, 'recall': 0.8240040342914775, 'f1-score': 0.8320306581041446, 'support': 1983}",0.46257781982421875,10,0.09950094670057297
"{'precision': 0.8326898326898327, 'recall': 0.7928921568627451, 'f1-score': 0.8123038292529818, 'support': 816}","{'precision': 0.6785714285714286, 'recall': 0.4789915966386555, 'f1-score': 0.561576354679803, 'support': 119}","{'precision': 0.9044652128764278, 'recall': 0.8311068702290076, 'f1-score': 0.8662357036300348, 'support': 1048}","{'precision': 0.8634868421052632, 'recall': 0.794251134644478, 'f1-score': 0.8274231678486998, 'support': 1983}","{'precision': 0.8052421580458963, 'recall': 0.7009968745768026, 'f1-score': 0.7467052958542731, 'support': 1983}","{'precision': 0.8613739014469994, 'recall': 0.794251134644478, 'f1-score': 0.8257602260623329, 'support': 1983}",0.8670175075531006,11,0.14740468561649323
"{'precision': 0.8551336146272855, 'recall': 0.7450980392156863, 'f1-score': 0.7963326784544861, 'support': 816}","{'precision': 0.6956521739130435, 'recall': 0.5378151260504201, 'f1-score': 0.6066350710900474, 'support': 119}","{'precision': 0.9110651499482937, 'recall': 0.8406488549618321, 'f1-score': 0.874441687344913, 'support': 1048}","{'precision': 0.8774011299435028, 'recall': 0.7831568330811901, 'f1-score': 0.8276045830002665, 'support': 1983}","{'precision': 0.8206169794962075, 'recall': 0.7078540067426461, 'f1-score': 0.7591364789631488, 'support': 1983}","{'precision': 0.8751224989295657, 'recall': 0.7831568330811901, 'f1-score': 0.8262289094382478, 'support': 1983}",0.17745548486709595,12,0.05783027783036232
"{'precision': 0.8258064516129032, 'recall': 0.7843137254901961, 'f1-score': 0.8045254556882464, 'support': 816}","{'precision': 0.5663716814159292, 'recall': 0.5378151260504201, 'f1-score': 0.5517241379310345, 'support': 119}","{'precision': 0.8946830265848671, 'recall': 0.8349236641221374, 'f1-score': 0.863770977295163, 'support': 1048}","{'precision': 0.8461950696677385, 'recall': 0.7962682803832577, 'f1-score': 0.8204728500909327, 'support': 1983}","{'precision': 0.7622870532045664, 'recall': 0.7190175052209179, 'f1-score': 0.7400068569714812, 'support': 1983}","{'precision': 0.8466384803154641, 'recall': 0.7962682803832577, 'f1-score': 0.8206656220175154, 'support': 1983}",0.3547745645046234,13,0.03327377140522003
"{'precision': 0.8053204353083434, 'recall': 0.8161764705882353, 'f1-score': 0.8107121119902616, 'support': 816}","{'precision': 0.625, 'recall': 0.46218487394957986, 'f1-score': 0.5314009661835749, 'support': 119}","{'precision': 0.8859390363815143, 'recall': 0.8597328244274809, 'f1-score': 0.8726392251815981, 'support': 1048}","{'precision': 0.839544513457557, 'recall': 0.8179525970751387, 'f1-score': 0.8286079182630907, 'support': 1983}","{'precision': 0.7720864905632858, 'recall': 0.7126980563217652, 'f1-score': 0.738250767785145, 'support': 1983}","{'precision': 0.837105691043588, 'recall': 0.8179525970751387, 'f1-score': 0.8266786214574955, 'support': 1983}",0.5909988880157471,14,0.1273612082004547
"{'precision': 0.8202531645569621, 'recall': 0.7941176470588235, 'f1-score': 0.8069738480697385, 'support': 816}","{'precision': 0.7794117647058824, 'recall': 0.44537815126050423, 'f1-score': 0.5668449197860963, 'support': 119}","{'precision': 0.896551724137931, 'recall': 0.8187022900763359, 'f1-score': 0.8558603491271821, 'support': 1048}","{'precision': 0.8589531680440772, 'recall': 0.7861825516893596, 'f1-score': 0.8209583991574514, 'support': 1983}","{'precision': 0.8320722178002585, 'recall': 0.6860660294652212, 'f1-score': 0.7432263723276723, 'support': 1983}","{'precision': 0.8581254610060679, 'recall': 0.7861825516893596, 'f1-score': 0.8183998241879672, 'support': 1983}",1.086066722869873,15,0.04142765700817108
"{'precision': 0.8381795195954488, 'recall': 0.8125, 'f1-score': 0.8251400124455507, 'support': 816}","{'precision': 0.6185567010309279, 'recall': 0.5042016806722689, 'f1-score': 0.5555555555555556, 'support': 119}","{'precision': 0.8992878942014242, 'recall': 0.8435114503816794, 'f1-score': 0.8705071393402265, 'support': 1048}","{'precision': 0.8588989845002672, 'recall': 0.8103883005547151, 'f1-score': 0.833938764919564, 'support': 1983}","{'precision': 0.7853413716092669, 'recall': 0.7200710436846495, 'f1-score': 0.7504009024471109, 'support': 1983}","{'precision': 0.8572952337547448, 'recall': 0.8103883005547151, 'f1-score': 0.8329383980308814, 'support': 1983}",0.5317865014076233,16,0.009777131490409374
"{'precision': 0.8372703412073491, 'recall': 0.7818627450980392, 'f1-score': 0.808618504435995, 'support': 816}","{'precision': 0.6705882352941176, 'recall': 0.4789915966386555, 'f1-score': 0.5588235294117647, 'support': 119}","{'precision': 0.8870333988212181, 'recall': 0.8616412213740458, 'f1-score': 0.8741529525653436, 'support': 1048}","{'precision': 0.8568364611260053, 'recall': 0.8058497226424609, 'f1-score': 0.8305613305613306, 'support': 1983}","{'precision': 0.7982973251075616, 'recall': 0.7074985210369135, 'f1-score': 0.7471983288043678, 'support': 1983}","{'precision': 0.8535671207210456, 'recall': 0.8058497226424609, 'f1-score': 0.8282627301604901, 'support': 1983}",1.0073270797729492,17,0.019682778045535088
"{'precision': 0.8597475455820477, 'recall': 0.7512254901960784, 'f1-score': 0.8018312622629169, 'support': 816}","{'precision': 0.65625, 'recall': 0.5294117647058824, 'f1-score': 0.586046511627907, 'support': 119}","{'precision': 0.8592870544090057, 'recall': 0.8740458015267175, 'f1-score': 0.8666035950804163, 'support': 1048}","{'precision': 0.8490666666666666, 'recall': 0.8028240040342914, 'f1-score': 0.8252980819077241, 'support': 1983}","{'precision': 0.791761533330351, 'recall': 0.7182276854762262, 'f1-score': 0.7514937896570801, 'support': 1983}","{'precision': 0.847292274440539, 'recall': 0.8028240040342914, 'f1-score': 0.8231136724833774, 'support': 1983}",1.4210935831069946,18,0.005448909942060709
"{'precision': 0.7931034482758621, 'recall': 0.7610294117647058, 'f1-score': 0.7767354596622889, 'support': 816}","{'precision': 0.75, 'recall': 0.25210084033613445, 'f1-score': 0.3773584905660377, 'support': 119}","{'precision': 0.8687830687830688, 'recall': 0.7833969465648855, 'f1-score': 0.8238835925740089, 'support': 1048}","{'precision': 0.832579185520362, 'recall': 0.7423096318709027, 'f1-score': 0.7848573713676353, 'support': 1983}","{'precision': 0.803962172352977, 'recall': 0.598842399555242, 'f1-score': 0.6593258476007785, 'support': 1983}","{'precision': 0.830512894542491, 'recall': 0.7423096318709027, 'f1-score': 0.7776862332220612, 'support': 1983}",1.0111613273620605,19,0.0656154528260231
"{'precision': 0.8431911966987621, 'recall': 0.7512254901960784, 'f1-score': 0.794556059624109, 'support': 816}","{'precision': 0.7413793103448276, 'recall': 0.36134453781512604, 'f1-score': 0.48587570621468923, 'support': 119}","{'precision': 0.8138888888888889, 'recall': 0.8387404580152672, 'f1-score': 0.8261278195488722, 'support': 1048}","{'precision': 0.8230563002680965, 'recall': 0.7740796772566818, 'f1-score': 0.7978170478170478, 'support': 1983}","{'precision': 0.7994864653108262, 'recall': 0.6504368286754906, 'f1-score': 0.7021865284625569, 'support': 1983}","{'precision': 0.8215954160326676, 'recall': 0.7740796772566818, 'f1-score': 0.7927175534947246, 'support': 1983}",0.6555814146995544,20,0.1497626006603241
"{'precision': 0.8218997361477572, 'recall': 0.7634803921568627, 'f1-score': 0.7916137229987292, 'support': 816}","{'precision': 0.6129032258064516, 'recall': 0.4789915966386555, 'f1-score': 0.5377358490566039, 'support': 119}","{'precision': 0.8567193675889329, 'recall': 0.8272900763358778, 'f1-score': 0.8417475728155339, 'support': 1048}","{'precision': 0.8303811057434246, 'recall': 0.7801311144730206, 'f1-score': 0.8044721788871555, 'support': 1983}","{'precision': 0.7638407765143805, 'recall': 0.689920688377132, 'f1-score': 0.723699048290289, 'support': 1983}","{'precision': 0.827759740696288, 'recall': 0.7801311144730206, 'f1-score': 0.802873837778809, 'support': 1983}",1.7049560546875,21,0.09517810493707657
"{'precision': 0.8412903225806452, 'recall': 0.7990196078431373, 'f1-score': 0.819610307982401, 'support': 816}","{'precision': 0.5566037735849056, 'recall': 0.4957983193277311, 'f1-score': 0.5244444444444444, 'support': 119}","{'precision': 0.8637254901960785, 'recall': 0.8406488549618321, 'f1-score': 0.8520309477756287, 'support': 1048}","{'precision': 0.8374539715938979, 'recall': 0.8028240040342914, 'f1-score': 0.8197734294541709, 'support': 1983}","{'precision': 0.7538731954538763, 'recall': 0.7118222607109002, 'f1-score': 0.732028566734158, 'support': 1983}","{'precision': 0.8360630690912256, 'recall': 0.8028240040342914, 'f1-score': 0.819031433924048, 'support': 1983}",0.4087901711463928,22,0.05589665099978447
"{'precision': 0.8488063660477454, 'recall': 0.7843137254901961, 'f1-score': 0.8152866242038217, 'support': 816}","{'precision': 0.6296296296296297, 'recall': 0.42857142857142855, 'f1-score': 0.51, 'support': 119}","{'precision': 0.9005128205128206, 'recall': 0.8377862595419847, 'f1-score': 0.8680177953534355, 'support': 1048}","{'precision': 0.8668508287292818, 'recall': 0.7912254160363086, 'f1-score': 0.827313472185605, 'support': 1983}","{'precision': 0.7929829387300652, 'recall': 0.6835571378678699, 'f1-score': 0.7311014731857525, 'support': 1983}","{'precision': 0.8629800083299658, 'recall': 0.7912254160363086, 'f1-score': 0.8248343594960761, 'support': 1983}",1.8272435665130615,23,0.014032718725502491
"{'precision': 0.8512820512820513, 'recall': 0.8137254901960784, 'f1-score': 0.8320802005012532, 'support': 816}","{'precision': 0.5648148148148148, 'recall': 0.5126050420168067, 'f1-score': 0.5374449339207047, 'support': 119}","{'precision': 0.8846153846153846, 'recall': 0.8559160305343512, 'f1-score': 0.8700290979631427, 'support': 1048}","{'precision': 0.8527865404837014, 'recall': 0.8179525970751387, 'f1-score': 0.835006435006435, 'support': 1983}","{'precision': 0.7669040835707502, 'recall': 0.7274155209157455, 'f1-score': 0.7465180774617002, 'support': 1983}","{'precision': 0.8517075339818658, 'recall': 0.8179525970751387, 'f1-score': 0.8344548085783964, 'support': 1983}",1.773050308227539,24,0.007402648217976093
"{'precision': 0.8524173027989822, 'recall': 0.821078431372549, 'f1-score': 0.83645443196005, 'support': 816}","{'precision': 0.7066666666666667, 'recall': 0.44537815126050423, 'f1-score': 0.5463917525773195, 'support': 119}","{'precision': 0.8691943127962085, 'recall': 0.875, 'f1-score': 0.8720874940561103, 'support': 1048}","{'precision': 0.8559498956158664, 'recall': 0.827029752899647, 'f1-score': 0.8412413439343422, 'support': 1983}","{'precision': 0.8094260940872857, 'recall': 0.7138188608776844, 'f1-score': 0.7516445595311599, 'support': 1983}","{'precision': 0.8525373132767169, 'recall': 0.827029752899647, 'f1-score': 0.8378795404976831, 'support': 1983}",0.8027824759483337,25,0.003421015338972211
"{'precision': 0.8463508322663252, 'recall': 0.8100490196078431, 'f1-score': 0.8278021289918597, 'support': 816}","{'precision': 0.5588235294117647, 'recall': 0.4789915966386555, 'f1-score': 0.5158371040723981, 'support': 119}","{'precision': 0.8893280632411067, 'recall': 0.8587786259541985, 'f1-score': 0.8737864077669903, 'support': 1048}","{'precision': 0.8538258575197889, 'recall': 0.815935451336359, 'f1-score': 0.8344507478081485, 'support': 1983}","{'precision': 0.7648341416397321, 'recall': 0.7159397474002324, 'f1-score': 0.7391418802770827, 'support': 1983}","{'precision': 0.8518094248139189, 'recall': 0.815935451336359, 'f1-score': 0.8333834130014012, 'support': 1983}",0.555595874786377,26,0.0042601474560797215
"{'precision': 0.8462532299741602, 'recall': 0.8026960784313726, 'f1-score': 0.8238993710691825, 'support': 816}","{'precision': 0.5638297872340425, 'recall': 0.44537815126050423, 'f1-score': 0.49765258215962443, 'support': 119}","{'precision': 0.8691499522445081, 'recall': 0.8683206106870229, 'f1-score': 0.8687350835322195, 'support': 1048}","{'precision': 0.8449086161879895, 'recall': 0.815935451336359, 'f1-score': 0.8301693175987687, 'support': 1983}","{'precision': 0.7597443231509035, 'recall': 0.7054649467929665, 'f1-score': 0.7300956789203421, 'support': 1983}","{'precision': 0.8414057137125619, 'recall': 0.815935451336359, 'f1-score': 0.8280165968790794, 'support': 1983}",0.7532041668891907,27,0.002827343763783574
"{'precision': 0.8501291989664083, 'recall': 0.8063725490196079, 'f1-score': 0.8276729559748427, 'support': 816}","{'precision': 0.5760869565217391, 'recall': 0.44537815126050423, 'f1-score': 0.5023696682464456, 'support': 119}","{'precision': 0.8711538461538462, 'recall': 0.8645038167938931, 'f1-score': 0.8678160919540231, 'support': 1048}","{'precision': 0.8483735571878279, 'recall': 0.8154311649016641, 'f1-score': 0.8315762406788377, 'support': 1983}","{'precision': 0.7657900005473312, 'recall': 0.7054181723580016, 'f1-score': 0.7326195720584371, 'support': 1983}","{'precision': 0.8447952622046934, 'recall': 0.8154311649016641, 'f1-score': 0.8293668113790291, 'support': 1983}",0.8918039202690125,28,0.0022293496876955032
"{'precision': 0.8540332906530089, 'recall': 0.8174019607843137, 'f1-score': 0.8353162179085786, 'support': 816}","{'precision': 0.574468085106383, 'recall': 0.453781512605042, 'f1-score': 0.5070422535211269, 'support': 119}","{'precision': 0.8736842105263158, 'recall': 0.8711832061068703, 'f1-score': 0.8724319159101768, 'support': 1048}","{'precision': 0.8510416666666667, 'recall': 0.8240040342914775, 'f1-score': 0.8373046374583653, 'support': 1983}","{'precision': 0.7673951954285693, 'recall': 0.714122226498742, 'f1-score': 0.7382634624466274, 'support': 1983}","{'precision': 0.8476419162542077, 'recall': 0.8240040342914775, 'f1-score': 0.8352318254444173, 'support': 1983}",0.755043089389801,29,0.001998831983655691
"{'precision': 0.8573264781491002, 'recall': 0.8174019607843137, 'f1-score': 0.836888331242158, 'support': 816}","{'precision': 0.5612244897959183, 'recall': 0.46218487394957986, 'f1-score': 0.5069124423963134, 'support': 119}","{'precision': 0.8754826254826255, 'recall': 0.8654580152671756, 'f1-score': 0.8704414587332054, 'support': 1048}","{'precision': 0.8519874476987448, 'recall': 0.8214826021180031, 'f1-score': 0.8364569961489089, 'support': 1983}","{'precision': 0.7646778644758814, 'recall': 0.7150149500003563, 'f1-score': 0.7380807441238924, 'support': 1983}","{'precision': 0.8491527543929256, 'recall': 0.8214826021180031, 'f1-score': 0.8348190154771364, 'support': 1983}",1.4255123138427734,30,0.0019408372463658452
"{'precision': 0.8549422336328626, 'recall': 0.8161764705882353, 'f1-score': 0.8351097178683385, 'support': 816}","{'precision': 0.5684210526315789, 'recall': 0.453781512605042, 'f1-score': 0.5046728971962617, 'support': 119}","{'precision': 0.8730769230769231, 'recall': 0.8664122137404581, 'f1-score': 0.8697318007662834, 'support': 1048}","{'precision': 0.8505747126436781, 'recall': 0.8209783156833081, 'f1-score': 0.8355144983320503, 'support': 1983}","{'precision': 0.7654800697804549, 'recall': 0.7121233989779118, 'f1-score': 0.7365048052769612, 'support': 1983}","{'precision': 0.8473321146203677, 'recall': 0.8209783156833081, 'f1-score': 0.8335776761220295, 'support': 1983}",1.122761845588684,31,0.0017926484579220414
"{'precision': 0.852752880921895, 'recall': 0.8161764705882353, 'f1-score': 0.8340638697557922, 'support': 816}","{'precision': 0.5684210526315789, 'recall': 0.453781512605042, 'f1-score': 0.5046728971962617, 'support': 119}","{'precision': 0.8739172281039461, 'recall': 0.8664122137404581, 'f1-score': 0.8701485385721132, 'support': 1048}","{'precision': 0.850130548302872, 'recall': 0.8209783156833081, 'f1-score': 0.8353001539250898, 'support': 1983}","{'precision': 0.7650303872191401, 'recall': 0.7121233989779118, 'f1-score': 0.7362951018413889, 'support': 1983}","{'precision': 0.8468752955866665, 'recall': 0.8209783156833081, 'f1-score': 0.8333675546700233, 'support': 1983}",2.125277280807495,32,0.0021785260178148746
"{'precision': 0.8529411764705882, 'recall': 0.8174019607843137, 'f1-score': 0.834793491864831, 'support': 816}","{'precision': 0.5760869565217391, 'recall': 0.44537815126050423, 'f1-score': 0.5023696682464456, 'support': 119}","{'precision': 0.8733205374280231, 'recall': 0.8683206106870229, 'f1-score': 0.8708133971291866, 'support': 1048}","{'precision': 0.8507306889352818, 'recall': 0.821986888552698, 'f1-score': 0.8361118235444986, 'support': 1983}","{'precision': 0.7674495568067835, 'recall': 0.7103669075772802, 'f1-score': 0.735992185746821, 'support': 1983}","{'precision': 0.8470974639690646, 'recall': 0.821986888552698, 'f1-score': 0.8338809480960245, 'support': 1983}",0.8823734521865845,33,0.0016825300408527255
"{'precision': 0.8544061302681992, 'recall': 0.8198529411764706, 'f1-score': 0.8367729831144465, 'support': 816}","{'precision': 0.5851063829787234, 'recall': 0.46218487394957986, 'f1-score': 0.5164319248826291, 'support': 119}","{'precision': 0.8745173745173745, 'recall': 0.8645038167938931, 'f1-score': 0.8694817658349328, 'support': 1048}","{'precision': 0.8520648196549921, 'recall': 0.821986888552698, 'f1-score': 0.8367556468172485, 'support': 1983}","{'precision': 0.7713432959214325, 'recall': 0.7155138773066478, 'f1-score': 0.7408955579440027, 'support': 1983}","{'precision': 0.8488740647340026, 'recall': 0.821986888552698, 'f1-score': 0.8348356247490826, 'support': 1983}",0.942107081413269,34,0.001960343448445201
"{'precision': 0.855683269476373, 'recall': 0.821078431372549, 'f1-score': 0.8380237648530332, 'support': 816}","{'precision': 0.5851063829787234, 'recall': 0.46218487394957986, 'f1-score': 0.5164319248826291, 'support': 119}","{'precision': 0.8765670202507232, 'recall': 0.8673664122137404, 'f1-score': 0.8719424460431655, 'support': 1048}","{'precision': 0.8537095088819227, 'recall': 0.8240040342914775, 'f1-score': 0.8385937900949447, 'support': 1983}","{'precision': 0.772452224235273, 'recall': 0.7168765725119565, 'f1-score': 0.742132711926276, 'support': 1983}","{'precision': 0.8504828263691107, 'recall': 0.8240040342914775, 'f1-score': 0.8366507688524182, 'support': 1983}",0.5173045992851257,35,0.0014121143613010645
"{'precision': 0.8547770700636943, 'recall': 0.8223039215686274, 'f1-score': 0.8382261086820737, 'support': 816}","{'precision': 0.5760869565217391, 'recall': 0.44537815126050423, 'f1-score': 0.5023696682464456, 'support': 119}","{'precision': 0.8759615384615385, 'recall': 0.8692748091603053, 'f1-score': 0.8726053639846744, 'support': 1048}","{'precision': 0.8528951486697965, 'recall': 0.8245083207261724, 'f1-score': 0.8384615384615385, 'support': 1983}","{'precision': 0.7689418550156573, 'recall': 0.7123189606631456, 'f1-score': 0.7377337136377312, 'support': 1983}","{'precision': 0.8492486784194422, 'recall': 0.8245083207261724, 'f1-score': 0.8362405026030449, 'support': 1983}",1.0983021259307861,36,0.001481686602346599
"{'precision': 0.8547770700636943, 'recall': 0.8223039215686274, 'f1-score': 0.8382261086820737, 'support': 816}","{'precision': 0.5760869565217391, 'recall': 0.44537815126050423, 'f1-score': 0.5023696682464456, 'support': 119}","{'precision': 0.8769230769230769, 'recall': 0.8702290076335878, 'f1-score': 0.8735632183908046, 'support': 1048}","{'precision': 0.8534167970787689, 'recall': 0.8250126071608673, 'f1-score': 0.8389743589743589, 'support': 1983}","{'precision': 0.7692623678361702, 'recall': 0.7126370268209065, 'f1-score': 0.7380529984397747, 'support': 1983}","{'precision': 0.8497568439805577, 'recall': 0.8250126071608673, 'f1-score': 0.8367467211696735, 'support': 1983}",0.34792789816856384,37,0.001113198697566986
"{'precision': 0.8547770700636943, 'recall': 0.8223039215686274, 'f1-score': 0.8382261086820737, 'support': 816}","{'precision': 0.5760869565217391, 'recall': 0.44537815126050423, 'f1-score': 0.5023696682464456, 'support': 119}","{'precision': 0.87776708373436, 'recall': 0.8702290076335878, 'f1-score': 0.873981792045999, 'support': 1048}","{'precision': 0.8538622129436325, 'recall': 0.8250126071608673, 'f1-score': 0.8391895357784046, 'support': 1983}","{'precision': 0.7695437034399312, 'recall': 0.7126370268209065, 'f1-score': 0.7381925229915062, 'support': 1983}","{'precision': 0.8502028949831926, 'recall': 0.8250126071608673, 'f1-score': 0.836967934074688, 'support': 1983}",2.32161283493042,38,0.001410989323630929
